book_name,score,num,picturelink,publisher,publishyear,ISBN
        源泉      ,9,6460,https://img9.doubanio.com/view/subject/l/public/s1451416.jpg, 重庆出版社,2005,9.79E+12
        冰与火之歌卷一      ,9.3,31003,https://img3.doubanio.com/view/subject/l/public/s1358984.jpg, 重庆出版社,2005,9.79E+12
        我的团长我的团下部      ,9.4,3471,https://img3.doubanio.com/view/subject/l/public/s3698353.jpg, 新星出版社,2009,9.79E+12
        唐诗三百首      ,9.3,10101,https://img1.doubanio.com/view/subject/l/public/s1008848.jpg, 中华书局,1998,9.79E+12
        南京浩劫      ,9.3,1969,https://img9.doubanio.com/view/subject/l/public/s2714926.jpg, 东方出版社,2007,9.79E+12
        王小波全集      ,9.4,4540,https://img3.doubanio.com/view/subject/l/public/s3432962.jpg, 云南人民出版社,2006,978722000-0000
        猜猜我有多爱你      ,9.3,11071,https://img1.doubanio.com/view/subject/l/public/s24549957.jpg, 少年儿童出版社,2005,9.79E+12
        基地      ,9.2,12751,https://img9.doubanio.com/view/subject/l/public/s1239326.jpg, 天地出版社,2005,9.79E+12
        银河英雄传说      ,9.2,5348,https://img3.doubanio.com/view/subject/l/public/s28291162.jpg, 西藏人民出版社,2004,978722000-0000
        猫城小事      ,9.1,1673,https://img3.doubanio.com/view/subject/l/public/s4001430.jpg, 南海出版公司,2009,9.79E+12
        我在伊朗长大1      ,9.2,2680,https://img1.doubanio.com/view/subject/l/public/s1670019.jpg, 生活·读书·新知三联,2006,9.79E+12
        國史大綱上下      ,9.2,3903,https://img1.doubanio.com/view/subject/l/public/s2161158.jpg, 北京大学出版社,1998,9.79E+12
        乡土中国 生育制度      ,9.3,8356,https://img1.doubanio.com/view/subject/l/public/s1949888.jpg, 少年儿童出版社,1987,NULL
        基地与帝国      ,9.2,6569,https://img1.doubanio.com/view/subject/l/public/s1328657.jpg, 天地出版社,2005,9.79E+12
        顾准文集      ,9.1,2397,https://img3.doubanio.com/view/subject/l/public/s2333801.jpg, 中国市场出版社,2007,9.79E+12
        飘全二册      ,9.2,9153,https://img3.doubanio.com/view/subject/l/public/s1529094.jpg, 人民文学出版社,1990,978702000-0000
        一九八四·动物农场      ,9.3,32940,https://img9.doubanio.com/view/subject/l/public/s1089916.jpg, 上海译文出版社,2003,9.79E+12
        飲水詞箋校      ,9.2,2117,https://img3.doubanio.com/view/subject/l/public/s6474704.jpg, 中华书局,2005,9.79E+12
        渴望生活      ,9.2,8184,https://img1.doubanio.com/view/subject/l/public/s3099438.jpg, 北京十月文艺出版社,2008,9.79E+12
        随风而来的玛丽阿姨      ,9.3,1647,https://img1.doubanio.com/view/subject/l/public/s8447328.jpg, 明天出版社,2005,9.79E+12
        月亮和六便士      ,9.1,34611,https://img3.doubanio.com/view/subject/l/public/s6088624.jpg, 上海译文出版社,2009,9.79E+12
        从一到无穷大      ,9.1,8017,https://img3.doubanio.com/view/subject/l/public/s2516920.jpg, 科学出版社,2002,9.79E+12
        论美国的民主      ,9.2,6174,https://img1.doubanio.com/view/subject/l/public/s26301247.jpg, 商务印书馆,1989,9.79E+12
        旧制度与大革命      ,8.9,7662,https://img9.doubanio.com/view/subject/l/public/s1076506.jpg, 商务印书馆,1992,9.79E+12
        全球通史上      ,9.2,12342,https://img3.doubanio.com/view/subject/l/public/s28330151.jpg, 北京大学出版社,2006,9.79E+12
        全球通史下      ,9.2,8284,https://img3.doubanio.com/view/subject/l/public/s2179261.jpg, 北京大学出版社,2006,9.79E+12
        上帝掷骰子吗      ,9.2,17938,https://img3.doubanio.com/view/subject/l/public/s1486674.jpg, 辽宁教育出版社,2006,9.79E+12
        给青年诗人的信      ,9.1,4805,https://img3.doubanio.com/view/subject/l/public/s1590270.jpg, 上海译文出版社,2005,9.79E+12
        快乐王子      ,9.2,8907,https://img3.doubanio.com/view/subject/l/public/s2896390.jpg, 上海译文出版社,2007,9.79E+12
        代码大全第2版      ,9.3,3733,https://img1.doubanio.com/view/subject/l/public/s1495029.jpg, 电子工业出版社,2006,978712000-0000
        C++ Primer 中文版第 4 版      ,9.2,4256,https://img3.doubanio.com/view/subject/l/public/s1638975.jpg, 人民邮电出版社,2006,978712000-0000
        爷爷变成了幽灵      ,9.3,8965,https://img1.doubanio.com/view/subject/l/public/s3446498.jpg, 湖北美术出版社,2007,9.79E+12
        肖申克的救赎      ,9.1,69667,https://img3.doubanio.com/view/subject/l/public/s4007145.jpg, 人民文学出版社,2006,978702000-0000
        安徒生童话故事集      ,9.1,30911,https://img1.doubanio.com/view/subject/l/public/s3799757.jpg, 北京十月文艺出版社,2009,9.79E+12
        平凡的世界全三册      ,9.2,44377,https://img3.doubanio.com/view/subject/l/public/s1066570.jpg, 哈尔滨出版社,2003,9.79E+12
        飘      ,9.3,130221,https://img1.doubanio.com/view/subject/l/public/s1078958.jpg, 译林出版社,2000,9.79E+12
        三国演义全二册      ,9.2,98813,https://img3.doubanio.com/view/subject/l/public/s1076932.jpg, 人民文学出版社,1998,978702000-0000
        王尔德童话      ,9.1,13223,https://img9.doubanio.com/view/subject/l/public/s2019056.jpg, 译林出版社,2003,9.79E+12
        先知      ,9.1,3977,https://img3.doubanio.com/view/subject/l/public/s6846152.jpg, 天津教育出版社,2007,9.79E+12
        加缪文集      ,9.2,2016,https://img1.doubanio.com/view/subject/l/public/s2264339.jpg, 译林出版社,1999,9.79E+12
        维特根斯坦传      ,9.1,5152,https://img9.doubanio.com/view/subject/l/public/s6850776.jpg, 浙江大学出版社,2011,9.79E+12
        新华字典1998年修订本      ,9.2,6857,https://img3.doubanio.com/view/subject/l/public/s1076290.jpg, 商务印书馆,1998,9.79E+12
        我的团长我的团上部      ,9.3,4259,https://img3.doubanio.com/view/subject/l/public/s3510333.jpg, 新星出版社,2009,9.79E+12
        社会性动物      ,9.1,6844,https://img3.doubanio.com/view/subject/l/public/s2783843.jpg, 华东师范大学出版社,2007,9.79E+12
        公正      ,9.1,5599,https://img1.doubanio.com/view/subject/l/public/s4604609.jpg, 中信出版社,2011,9.79E+12
        设计模式      ,9.1,2809,https://img3.doubanio.com/view/subject/l/public/s1074361.jpg, 机械工业出版社,2000,9.79E+12
        人生的智慧      ,9.2,4412,https://img3.doubanio.com/view/subject/l/public/s1332575.jpg, 上海人民出版社,2015,9.79E+12
        什么是数学      ,9.1,3486,https://img3.doubanio.com/view/subject/l/public/s1802550.jpg, 复旦大学出版社,2005,9.79E+12
        三国志全五册      ,9.3,4045,https://img9.doubanio.com/view/subject/l/public/s1145516.jpg, 中华书局,2011,9.79E+12
        夹边沟记事      ,9.2,22535,https://img3.doubanio.com/view/subject/l/public/s3455551.jpg, 花城出版社,2008,9.79E+12
        明朝那些事儿1-9      ,9.1,58066,https://img3.doubanio.com/view/subject/l/public/s3792001.jpg, 中国海关出版社,2009,9.79E+12
        昨日的世界      ,9.2,8290,https://img1.doubanio.com/view/subject/l/public/s1121598.jpg, 广西师范大学出版社,2004,9.79E+12
        唐诗鉴赏辞典      ,9.2,3898,https://img9.doubanio.com/view/subject/l/public/s1015106.jpg, 上海辞书出版社,1999,9.79E+12
        星空      ,9,18507,https://img3.doubanio.com/view/subject/l/public/s4150073.jpg, 大塊文化,2009,9.79E+12
        博尔赫斯小说集      ,9.2,8654,https://img3.doubanio.com/view/subject/l/public/s1466762.jpg, 浙江文艺出版社,2005,9.79E+12
        江城      ,9,31506,https://img3.doubanio.com/view/subject/l/public/s7019913.jpg, 上海译文出版社,2012,9.79E+12
        福尔摩斯探案全集上中下      ,9,2718,https://img3.doubanio.com/view/subject/l/public/s3492980.jpg, 上海人民出版社,2008,9.79E+12
        让爱点亮      ,9,19867,https://img1.doubanio.com/view/subject/l/public/s6790238.jpg, 上海人民出版社,2009,9.79E+12
        美国纽约摄影学院摄影教材上      ,9.1,9949,https://img1.doubanio.com/view/subject/l/public/s2181217.jpg, 中国摄影出版社,2000,9.79E+12
        UNIX编程艺术      ,9,2098,https://img3.doubanio.com/view/subject/l/public/s1631790.jpg, 电子工业出版社,2006,978712000-0000
        追忆似水年华上下册      ,9.1,2633,https://img3.doubanio.com/view/subject/l/public/s1989055.jpg, 译林出版社,2001,9.79E+12
        忧郁的热带      ,9.1,2892,https://img3.doubanio.com/view/subject/l/public/s1817185.jpg, 生活·读书·新知三联书店,2005,9.79E+12
        狂热分子      ,9,8578,https://img1.doubanio.com/view/subject/l/public/s28036829.jpg, 广西师范大学出版社,2011,9.79E+12
        中国历代政治得失      ,9.2,34932,https://img1.doubanio.com/view/subject/l/public/s1067497.jpg, 生活·读书·新知三联书店,2001,9.79E+12
        营销管理      ,9,1874,https://img1.doubanio.com/view/subject/l/public/s1871747.jpg, 上海人民出版社,2006,9.79E+12
        爱心树      ,9.1,3544,https://img3.doubanio.com/view/subject/l/public/s1112624.jpg, 南海出版公司,2003,9.79E+12
        活着      ,9.1,84584,https://img3.doubanio.com/view/subject/l/public/s1469173.jpg, 上海文艺出版社,2004,9.79E+12
        好妈妈胜过好老师      ,9,8557,https://img1.doubanio.com/view/subject/l/public/s3615018.jpg, 作家出版社,2009,9.79E+12
        我在伊朗长大3      ,9.2,1778,https://img3.doubanio.com/view/subject/l/public/s1640990.jpg, 生活·读书·新知三联书店,2006,9.79E+12
        父与子全集      ,9.2,32886,https://img1.doubanio.com/view/subject/l/public/s1094608.jpg, 中国工人出版社,2003,9.79E+12
        被爱路过      ,9,5651,https://img3.doubanio.com/view/subject/l/public/s24397222.jpg, 上海人民出版社,2007,9.79E+12
        子猫絮语      ,9.1,2688,https://img9.doubanio.com/view/subject/l/public/s3842836.jpg, 南海出版公司,2009,9.79E+12
        动物农场      ,9.2,68474,https://img3.doubanio.com/view/subject/l/public/s2347590.jpg, 上海译文出版社,2007,9.79E+12
        沉默的大多数      ,9.1,80402,https://img1.doubanio.com/view/subject/l/public/s1447349.jpg, 中国青年出版社,1997,9.79E+12
        阿狸·梦之城堡      ,9,31327,https://img3.doubanio.com/view/subject/l/public/s3721175.jpg, 上海锦绣文章出版社,2009,9.79E+12
        活着      ,9.1,186024,https://img3.doubanio.com/view/subject/l/public/s23836852.jpg, 南海出版公司,1998,9.79E+12
        小王子      ,9,469012,https://img3.doubanio.com/view/subject/l/public/s1103152.jpg, 人民文学出版社,2003,978702000-0000
        白夜行      ,9.1,406399,https://img3.doubanio.com/view/subject/l/public/s4610502.jpg, 南海出版公司,2008,9.79E+12
        东方快车谋杀案      ,9,77700,https://img1.doubanio.com/view/subject/l/public/s1765799.jpg, 人民文学出版社,2006,978702000-0000
        傲慢与偏见      ,9,30145,https://img1.doubanio.com/view/subject/l/public/s27017338.jpg, 上海译文出版社,1996,9.79E+12
        我的精神家园      ,9,33362,https://img9.doubanio.com/view/subject/l/public/s1768916.jpg, 生活·读书·新知三联书店,1997,9.79E+12
        历史深处的忧虑      ,9.1,12798,https://img3.doubanio.com/view/subject/l/public/s1785715.jpg, 机械工业出版社,2003,9.79E+12
        十万个为什么      ,9.1,9665,https://img1.doubanio.com/view/subject/l/public/s2619779.jpg, 少年儿童出版社,1962,NULL
        象棋的故事      ,9,7135,https://img3.doubanio.com/view/subject/l/public/s2897060.jpg, 上海译文出版社,2007,9.79E+12
        沉默的大多数      ,9,13733,https://img9.doubanio.com/view/subject/l/public/s1727466.jpg, 北方文艺出版社,2006,9.79E+12
        嫌疑人X的献身      ,9,44442,https://img3.doubanio.com/view/subject/l/public/s7049655.jpg, 南海出版公司,2009,9.79E+12
        全本新注聊斋志异全三册      ,9.1,3151,https://img3.doubanio.com/view/subject/l/public/s2242061.jpg, 人民文学出版社,1989,978702000-0000
        楚辞      ,9.1,2949,https://img9.doubanio.com/view/subject/l/public/s9846666.jpg, 山西古籍出版社,2003,9.79E+12
        2001太空漫游      ,9.1,5642,https://img3.doubanio.com/view/subject/l/public/s2798862.jpg, 上海人民出版社,2007,9.79E+12
        你一生的故事      ,9,6818,https://img9.doubanio.com/view/subject/l/public/s25996026.jpg, 四川科学技术出版社,2005,9.79E+12
        你看起来好像很好吃      ,9.1,7412,https://img9.doubanio.com/view/subject/l/public/s2084206.jpg, 北京少年儿童出版社,2004,9.79E+12
        三毛流浪记全集      ,9.2,2699,https://img3.doubanio.com/view/subject/l/public/s1350872.jpg, 少年儿童出版社,1995,9.79E+12
        三毛从军记全集      ,9,4078,https://img3.doubanio.com/view/subject/l/public/s2579020.jpg, 同济大学出版社,1990,9.79E+12
        金色梦乡      ,9,16216,https://img3.doubanio.com/view/subject/l/public/s4444885.jpg, 译林出版社,2010,9.79E+12
        寻路中国      ,9,37346,https://img1.doubanio.com/view/subject/l/public/s32271209.jpg, 上海译文出版社,2011,9.79E+12
        规训与惩罚      ,9.2,5024,https://img1.doubanio.com/view/subject/l/public/s2522397.jpg, 生活·读书·新知三联书店,2003,9.79E+12
        刀锋      ,9,45447,https://img3.doubanio.com/view/subject/l/public/s2347562.jpg, 上海译文出版社,2007,9.79E+12
        父亲的战场      ,8.9,1403,https://img3.doubanio.com/view/subject/l/public/s4145813.jpg, 山西人民出版社,2009,97872000-00000
        海伯利安      ,9,4523,https://img9.doubanio.com/view/subject/l/public/s2369996.jpg, 万卷出版公司,2007,9.79E+12
        大师和玛格丽特      ,9,3509,https://img9.doubanio.com/view/subject/l/public/s2312776.jpg, 人民文学出版社,2004,978702000-0000
        我也有一个梦想      ,9,12039,https://img3.doubanio.com/view/subject/l/public/s2170315.jpg, 生活·读书·新知三联书店,2004,9.79E+12
        人间词话      ,9,31486,https://img1.doubanio.com/view/subject/l/public/s9130587.jpg, 上海古籍出版社,1998,9.79E+12
        聖經      ,9,14406,https://img1.doubanio.com/view/subject/l/public/s1677577.jpg, 中国基督教协会,1996,NULL
        传统十论      ,9.3,2943,https://img1.doubanio.com/view/subject/l/public/s10352277.jpg, 北京十月文艺出版社,2012,9.79E+12
        受戒      ,8.9,57829,https://img3.doubanio.com/view/subject/l/public/s28668834.jpg, 江苏凤凰文艺出版社,2016,9.79E+12
        独裁者手册      ,8.8,4531,https://img9.doubanio.com/view/subject/l/public/s27293486.jpg, 江苏文艺出版社,2014,9.79E+12
        海洋帝国      ,9,2778,https://img1.doubanio.com/view/subject/l/public/s28342679.jpg, 社会科学文献出版社·甲骨文,2014,9.79E+12
        甲骨文      ,9.1,2138,https://img3.doubanio.com/view/subject/l/public/s2400703.jpg, 久周出版,2007,9.79E+12
        我是霸王龙      ,9.1,1863,https://img3.doubanio.com/view/subject/l/public/s1057465.jpg, 北京少年儿童出版社,2004,9.79E+12
        杀死一只知更鸟      ,9.2,52511,https://img3.doubanio.com/view/subject/l/public/s23128183.jpg, 译林出版社,2012,9.79E+12
        柳如是别传全三册      ,9.1,1251,https://img3.doubanio.com/view/subject/l/public/s2180824.jpg, 生活·读书·新知三联书店,2001,9.79E+12
        灯塔      ,9.1,6669,https://img1.doubanio.com/view/subject/l/public/s28369978.jpg, 北京联合出版公司·后浪出版公司,2016,9.79E+12
        万水千山走遍      ,9,5904,https://img1.doubanio.com/view/subject/l/public/s3752378.jpg, 北京十月文艺出版社,2009,9.79E+12
        The Ph.D. Grind      ,9.1,1448,https://img3.doubanio.com/view/subject/l/public/s25802111.jpg, Clearway Logistics Phase 1a,2012,9.78E+12
        金枝      ,9,1660,https://img3.doubanio.com/view/subject/l/public/s3559585.jpg, 大众文艺出版社,1998,9.79E+12
        丰饶之海上下      ,9.2,1622,https://img3.doubanio.com/view/subject/l/public/s1078614.jpg, 北京燕山出版社,2001,9.79E+12
        魔戒      ,9.5,3035,https://img1.doubanio.com/view/subject/l/public/s27063429.jpg, 上海人民出版社,2013,9.79E+12
        斐多      ,9,2225,https://img3.doubanio.com/view/subject/l/public/s29923640.jpg, 生活·读书·新知三联书店,2011,9.79E+12
        顾城哲思录      ,9.1,1655,https://img3.doubanio.com/view/subject/l/public/s11133943.jpg, 重庆出版社,2012,9.79E+12
        韦伯作品集Ⅻ:新教伦理与资本主义精神      ,9.1,1217,https://img3.doubanio.com/view/subject/l/public/s2610504.jpg, 广西师范大学出版社,2007,9.79E+12
        孤城闭      ,9,2034,https://img3.doubanio.com/view/subject/l/public/s3989464.jpg, 新世界出版社,2009,9.79E+12
        传习录      ,9.3,2036,https://img3.doubanio.com/view/subject/l/public/s3451090.jpg, 中州古籍出版社,2008,9.79E+12
        C Primer Plus      ,9.1,1782,https://img3.doubanio.com/view/subject/l/public/s1308874.jpg, 人民邮电出版社,2005,9.79E+12
        万历十五年增订本      ,9.1,18125,https://img3.doubanio.com/view/subject/l/public/s3670063.jpg, 中华书局,2007,9.79E+12
        论法的精神上      ,9,1449,https://img3.doubanio.com/view/subject/l/public/s1011423.jpg, 商务印书馆,1961,9.79E+12
        江村经济      ,9.4,3972,https://img1.doubanio.com/view/subject/l/public/s5770588.jpg, 宇河文化,2011,9.79E+12
        麒麟之与子同袍      ,9.1,1646,https://img1.doubanio.com/view/subject/l/public/s6518949.jpg, 上海译文出版社,2010,9.79E+12
        快乐王子      ,9.1,2534,https://img3.doubanio.com/view/subject/l/public/s4355770.jpg, 上海文艺出版社,2012,9.79E+12
        羊道·深山夏牧场      ,9.2,6823,https://img3.doubanio.com/view/subject/l/public/s11337793.jpg, 上海文艺出版社,2007,9.79E+12
        羊道·前山夏牧场      ,9.1,2596,https://img1.doubanio.com/view/subject/l/public/s5763939.jpg, 上海文艺出版社,2012,9.79E+12
        英语魔法师之语法俱乐部      ,9.5,3131,https://img3.doubanio.com/view/subject/l/public/s11337784.jpg, 九州出版社,2001,9.79E+12
        编码的奥秘      ,9.3,1344,https://img1.doubanio.com/view/subject/l/public/s29653377.jpg, 机械工业出版社,2000,9.79E+12
        天人五衰      ,9,2299,https://img3.doubanio.com/view/subject/l/public/s26535990.jpg, 上海译文出版社,2011,9.79E+12
        给青年诗人的信      ,9.1,1377,https://img3.doubanio.com/view/subject/l/public/s2579305.jpg, 上海译文出版社,2011,9.79E+12
        JavaScript语言精粹      ,9.1,1800,https://img1.doubanio.com/view/subject/l/public/s4670398.jpg, 电子工业出版社,2009,9.79E+12
        芥川龙之介全集      ,9.3,1502,https://img3.doubanio.com/view/subject/l/public/s3651235.jpg, 山东文艺出版社,2005,9.79E+12
        集体智慧编程      ,9,1442,https://img3.doubanio.com/view/subject/l/public/s24477033.jpg, 电子工业出版社,2009,9.79E+12
        棋王.樹王.孩子王      ,9.1,4538,https://img3.doubanio.com/view/subject/l/public/s3350961.jpg, 大地,2007,9.79E+12
        电影是什么？      ,9,1546,https://img3.doubanio.com/view/subject/l/public/s4026841.jpg, 文化艺术出版社,2008,9.79E+12
        我想去看海      ,9.1,1547,https://img1.doubanio.com/view/subject/l/public/s3336838.jpg, 二十一世纪出版社,2006,9.79E+12
        香初上舞·终上      ,9,4312,https://img3.doubanio.com/view/subject/l/public/s9038435.jpg, 广西人民出版社,2005,9.79E+12
        香初上舞·再上      ,9,3957,https://img3.doubanio.com/view/subject/l/public/s1560012.jpg, 广西人民出版社,2005,9.79E+12
        美语音标      ,9.6,2052,https://img1.doubanio.com/view/subject/l/public/s1280729.jpg, 外文出版社,2010,9.79E+12
        人生的枷锁      ,9,3251,https://img3.doubanio.com/view/subject/l/public/s6107711.jpg, 上海译文出版社,2011,9.79E+12
        金庸全集      ,9.6,3153,https://img3.doubanio.com/view/subject/l/public/s6385895.jpg, 生活·读书·新知三联书店,1994,9.79E+12
        毛泽东选集      ,9.2,6202,https://img3.doubanio.com/view/subject/l/public/s3657325.jpg, 人民出版社,1991,9.79E+12
        庄子今注今译全三册      ,9.3,1791,https://img3.doubanio.com/view/subject/l/public/s5804333.jpg, 中华书局,2009,9.79E+12
        庄子諵譁下      ,9.2,4796,https://img1.doubanio.com/view/subject/l/public/s2663678.jpg, 人民文学出版社,1973,NULL
        故事新编      ,9.3,1998,https://img3.doubanio.com/view/subject/l/public/s29834872.jpg, 人民文学出版社,2005,9.79E+12
        汪曾祺小说经典      ,9.1,2831,https://img1.doubanio.com/view/subject/l/public/s1528318.jpg, 人民邮电出版社,2010,9.79E+12
        鸟哥的Linux私房菜      ,9.1,2184,https://img1.doubanio.com/view/subject/l/public/s4399937.jpg, 南海出版公司,2010,9.79E+12
        夏宇詩集／腹語術      ,9.1,1622,https://img1.doubanio.com/view/subject/l/public/s6204569.jpg, 現代詩,1991,9.79E+12
        海子诗全集      ,9.2,8063,https://img3.doubanio.com/view/subject/l/public/s1381574.jpg, 作家出版社,2009,9.79E+12
        约翰·克利斯朵夫共四册      ,9.1,2781,https://img3.doubanio.com/view/subject/l/public/s3670242.jpg, 人民文学出版社,1957,NULL
        牡丹亭      ,9.1,2179,https://img1.doubanio.com/view/subject/l/public/s4088678.jpg, 人民文学出版社,2005,9.79E+12
        历史研究      ,9.1,1667,https://img1.doubanio.com/view/subject/l/public/s1340599.jpg, 上海人民出版社,2005,9.79E+12
        德米安      ,9,11563,https://img3.doubanio.com/view/subject/l/public/s1323443.jpg, 上海人民出版社,2009,9.79E+12
        雕刻时光      ,9,4321,https://img3.doubanio.com/view/subject/l/public/s3979854.jpg, 人民文学出版社,2003,9.79E+12
        改变心理学的40项研究      ,9.3,2783,https://img3.doubanio.com/view/subject/l/public/s10297305.jpg, 人民邮电出版社,2010,9.79E+12
        死屋手记      ,9.1,2019,https://img3.doubanio.com/view/subject/l/public/s27276912.jpg, 人民文学出版社,2011,9.79E+12
        纪伯伦诗集      ,9.1,1762,https://img3.doubanio.com/view/subject/l/public/s6537792.jpg, 北京出版社,2006,9.79E+12
        沙与沫      ,9.1,1607,https://img3.doubanio.com/view/subject/l/public/s6451765.jpg, 哈尔滨出版社,2004,9.79E+12
        被淹没和被拯救的      ,9.2,2951,https://img1.doubanio.com/view/subject/l/public/s3474877.jpg, 三辉图书/上海三联书店,2013,9.79E+12
        海风中失落的血色馈赠      ,9.1,7011,https://img3.doubanio.com/view/subject/l/public/s25808310.jpg, 上海文艺出版社,2015,9.79E+12
        切尔诺贝利的悲鸣      ,9.1,7444,https://img3.doubanio.com/view/subject/l/public/s28061231.jpg, 花城出版社,2015,9.79E+12
        极简宇宙史      ,9.1,5851,https://img3.doubanio.com/view/subject/l/public/s28323992.jpg, 上海三联书店,2016,9.79E+12
        追忆似水年华      ,9.2,3376,https://img3.doubanio.com/view/subject/l/public/s28453934.jpg, 译林出版社,2012,9.79E+12
        我们时代的神经症人格      ,9,3299,https://img3.doubanio.com/view/subject/l/public/s10279533.jpg, 译林出版社,2011,9.79E+12
        活着为了讲述      ,9,6940,https://img9.doubanio.com/view/subject/l/public/s6536156.jpg, 南海出版公司,2016,9.79E+12
        二手时间      ,8.8,10913,https://img3.doubanio.com/view/subject/l/public/s28606305.jpg, 中信出版社,2016,9.79E+12
        心经      ,9.6,1712,https://img3.doubanio.com/view/subject/l/public/s28397415.jpg, 宗教文化出版社,2006,9.79E+12
        毛毛      ,9.4,1319,https://img3.doubanio.com/view/subject/l/public/s26552512.jpg, 台湾尖端出版社,1995,9.79E+12
        银河英雄传说      ,9.1,2312,https://img3.doubanio.com/view/subject/l/public/s2361994.jpg, 香港三聯,2000,9.79E+12
        受戒      ,9.1,9634,https://img1.doubanio.com/view/subject/l/public/s4048689.jpg, 上海译文出版社,2013,9.79E+12
        局外人      ,9.1,6658,https://img3.doubanio.com/view/subject/l/public/s27003183.jpg, 新星出版社,2013,9.79E+12
        一个叫欧维的男人决定去死      ,9,25395,https://img3.doubanio.com/view/subject/l/public/s27115721.jpg, 四川文艺出版社,2015,9.79E+12
        记忆与印象      ,9,1328,https://img3.doubanio.com/view/subject/l/public/s29071620.jpg, 北京出版社,2004,9.79E+12
        新月集·飞鸟集      ,9.1,1285,https://img3.doubanio.com/view/subject/l/public/s1257163.jpg, 北京十月文艺出版社,2009,9.79E+12
        乱世佳人上、下      ,9.4,6082,https://img3.doubanio.com/view/subject/l/public/s3958385.jpg, 上海译文出版社,1997,9.79E+12
        温柔的夜      ,9.1,6746,https://img3.doubanio.com/view/subject/l/public/s1203052.jpg, 北京十月文艺出版社,2009,9.79E+12
        Effective C++中文版      ,9.2,1342,https://img3.doubanio.com/view/subject/l/public/s3734480.jpg, 华中科技大学出版社,2001,9.79E+12
        阿拉伯的劳伦斯      ,9.1,2869,https://img3.doubanio.com/view/subject/l/public/s1441361.jpg, 社会科学文献出版社,2014,9.79E+12
        重构      ,9,1729,https://img1.doubanio.com/view/subject/l/public/s27435757.jpg, 人民邮电出版社,2010,9.79E+12
        中国哲学简史      ,9.1,1047,https://img3.doubanio.com/view/subject/l/public/s4157180.jpg, 天津社会科学院出版社,2005,9.79E+12
        傅山的世界      ,9,1338,https://img3.doubanio.com/view/subject/l/public/s1914405.jpg, 生活·读书·新知三联书店,2006,9.79E+12
        C和指针      ,9,1379,https://img3.doubanio.com/view/subject/l/public/s1728390.jpg, 人民邮电出版社,2008,9.79E+12
        備忘錄      ,9.1,1189,https://img1.doubanio.com/view/subject/l/public/s2996168.jpg, 科华图书出版公司,1987,9.79E+12
        论自由      ,9.4,2779,https://img3.doubanio.com/view/subject/l/public/s3245130.jpg, 广西师范大学出版社,2011,9.79E+12
        有匪1      ,8.9,7775,https://img1.doubanio.com/view/subject/l/public/s1474849.jpg, 湖南文艺出版社,2016,9.79E+12
        大明王朝1566      ,9.1,3272,https://img3.doubanio.com/view/subject/l/public/s29087935.jpg, 人民文学出版社,2007,9.79E+12
        黄金时代      ,9,1303,https://img1.doubanio.com/view/subject/l/public/s5757417.jpg, 上海三联书店,2008,9.79E+12
        麒麟之生死與共      ,9.1,2017,https://img3.doubanio.com/pics/10k.jpg, 广西师范大学出版社,2014,9.79E+12
        沈从文的后半生      ,8.9,17106,https://img1.doubanio.com/view/subject/l/public/s6781748.jpg, 江苏凤凰文艺出版社,2017,9.79E+12
        世界的凛冬      ,9.1,4133,https://img1.doubanio.com/view/subject/l/public/s28322337.jpg, 上海文艺出版社,2016,9.79E+12
        人鼠之间      ,9,9449,https://img1.doubanio.com/view/subject/l/public/s29331058.jpg, 江西人民出版社,2016,9.79E+12
        面纱      ,9,1523,https://img3.doubanio.com/view/subject/l/public/s28336612.jpg, 上海译文出版社,2010,9.79E+12
        欲望号街车      ,9.2,1477,https://img3.doubanio.com/view/subject/l/public/s28561075.jpg, 复旦大学出版社,2003,9.79E+12
        哲学研究      ,9,1387,https://img3.doubanio.com/view/subject/l/public/s6158774.jpg, 上海人民出版社,2005,9.79E+12
        海伯利安的陨落      ,8.9,1803,https://img3.doubanio.com/view/subject/l/public/s10263842.jpg, 吉林出版集团有限责任公司,2014,9.79E+12
        海伯利安      ,9.2,4566,https://img3.doubanio.com/view/subject/l/public/s1322641.jpg, 吉林出版集团有限责任公司,2014,9.79E+12
        唐宋词十七讲      ,9.1,2802,https://img9.doubanio.com/view/subject/l/public/s27537756.jpg, 北京大学出版社,2015,9.79E+12
        经济解释卷一： 科学说需求 神州增订版      ,9,1231,https://img3.doubanio.com/view/subject/l/public/s27537735.jpg, 中信出版社,2010,9.79E+12
        管锥编全五册      ,9.3,1212,https://img1.doubanio.com/view/subject/l/public/s2190377.jpg, 中华书局,1979,9.79E+12
        罗生门      ,9.1,4084,https://img3.doubanio.com/view/subject/l/public/s6500083.jpg, 云南人民出版社,2015,9.79E+12
        我与地坛      ,9,43245,https://img3.doubanio.com/view/subject/l/public/s1057173.jpg, 春风文艺出版社,2002,9.79E+12
        這些人，那些事      ,9,4378,https://img3.doubanio.com/view/subject/l/public/s28302171.jpg, 圓神出版社有限公司,2010,9.79E+12
        叔本华思想随笔      ,9.1,2219,https://img1.doubanio.com/view/subject/l/public/s1151479.jpg, 上海人民出版社,2005,9.79E+12
        斯·茨威格中短篇小说选      ,9.1,2659,https://img1.doubanio.com/view/subject/l/public/s4510109.jpg, 人民文学出版社,2006,9.79E+12
